model.nb_epoch	feat.last_char	model.activations	model.metrics	global.train_test_split	result.exception	result.feature_count	feat.tag_filter	global.nolog	feat.data_path	model.batch_size	feat.encoding	result.test_sample_count	feat.use_padding	result.test_acc	model.architecture	result.train_sample_count	feat.sample_per_class	result.train_loss	feat.include_smaller_ngrams	model.input_dim	result.success	result.running_time	result.test_loss	model.output_dim	result.train_acc	feat.N	model.loss	model.layers	model.optimizer	global.comment	result.timestamp	feat.max_lines	feat.full_tag	feat.grep_filter	feat.sample_size	result.class_no	feat.tag_limit_in_cluster	feat.shuffled	feat.uniq_lines	model.early_stopping	feat.early_stopping
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5839.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	3133.0	True	0.997211363610086	FFNN	28192.0	15000.0	0.0011902935984484495	True	5839.0	True	0 days 00:03:36.566421	0.01621961201977739	19.0	0.9996116887630048	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 10:36:43.403501	20000000.0		('<PLUR',)		19.0			True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		6023.0		False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	3133.0	True	0.9976145433534878	FFNN	28192.0	15000.0	0.0005632932008748963	True	6023.0	True	0 days 00:03:43.783546	0.01479795185683662	19.0	0.999785308365654	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 10:40:32.729860	20000000.0		('<ACC',)		19.0			True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3291.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	3000.0	True	0.988	FFNN	27000.0	10000.0	0.007183235492134473	True	3291.0	True	0 days 00:02:15.007515	0.060941746324329873	3.0	0.997074074074074	2.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-08 10:44:26.732931	20000000.0		('<PERS<1', '<PERS<2')		3.0			True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2857.0	('VERB',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	2394.0	True	0.9987468671679198	FFNN	21537.0	15000.0	1.1927847105019748e-07	True	2857.0	True	0 days 00:01:38.149315	0.016534060449897747	2.0	1.0	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 10:46:53.420158	20000000.0		('<COND',)		2.0			True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		5886.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	3000.0	True	0.974	FFNN	27000.0	15000.0	0.014919228146715018	True	5886.0	True	0 days 00:03:27.528517	0.1291239204958547	2.0	0.9956481481481482	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 10:48:34.493509	20000000.0		('<PLUR',)		2.0			True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		4888.0	('NOUN',)	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	3000.0	True	0.982	FFNN	27000.0	5000.0	0.0036167810122251813	True	4888.0	True	0 days 00:03:01.379826	0.08872956446247796	6.0	0.9987037037037036	2.0	categorical_crossentropy	(40, 40)	rmsprop		2016-12-08 10:52:05.837909	20000000.0		('<CAS<ACC', '<CAS<DAT', '<CAS<INE', '<CAS<INS', '<CAS<SBL')		6.0			True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2373.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl10	500.0	latin2	854.0	True	0.5667447306791569	FFNN	7683.0	100.0	0.6617619612208261	True	2373.0	True	0 days 00:00:33.217949	2.06594351583119	119.0	0.8098399062866068	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 10. A single KR tag may have been replaced at most 10 times.	2016-12-08 10:55:09.801877	20000000.0				119.0	10.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2626.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl25	500.0	latin2	962.0	True	0.6185031185031185	FFNN	8655.0	100.0	0.5518826111488299	True	2626.0	True	0 days 00:00:40.529375	1.7842788978822517	119.0	0.8398613518197574	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 25. A single KR tag may have been replaced at most 25 times.	2016-12-08 10:55:44.049046	20000000.0				119.0	25.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2690.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl50	500.0	latin2	994.0	True	0.6177062374245473	FFNN	8944.0	100.0	0.4683213465862069	True	2690.0	True	0 days 00:00:42.129410	1.7776006846360757	119.0	0.8644901610017889	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 50. A single KR tag may have been replaced at most 50 times.	2016-12-08 10:56:25.877859	20000000.0				119.0	50.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2726.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl75	500.0	latin2	1010.0	True	0.6613861386138614	FFNN	9089.0	100.0	0.4451440180335118	True	2726.0	True	0 days 00:00:43.521778	1.480050149545221	119.0	0.8677522279678732	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 75. A single KR tag may have been replaced at most 75 times.	2016-12-08 10:57:09.249329	20000000.0				119.0	75.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2788.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl100	500.0	latin2	1021.0	True	0.6366307550966448	FFNN	9183.0	100.0	0.4234765405996581	True	2788.0	True	0 days 00:00:44.734265	1.6938510713451171	119.0	0.8699771317601737	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 100. A single KR tag may have been replaced at most 100 times.	2016-12-08 10:57:54.045179	20000000.0				119.0	100.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2863.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl200	500.0	latin2	1046.0	True	0.6644359465766819	FFNN	9408.0	100.0	0.376664359065495	True	2863.0	True	0 days 00:00:46.226029	1.6745461806740405	119.0	0.8863732993197279	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 200. A single KR tag may have been replaced at most 200 times.	2016-12-08 10:58:40.172685	20000000.0				119.0	200.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2936.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl500	500.0	latin2	1057.0	True	0.6830652790917692	FFNN	9506.0	100.0	0.3430806472850503	True	2936.0	True	0 days 00:00:47.847650	1.5381728067444311	119.0	0.9010098884914792	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 500. A single KR tag may have been replaced at most 500 times.	2016-12-08 10:59:27.939097	20000000.0				119.0	500.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3077.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl1000	500.0	latin2	1063.0	True	0.6556914397712486	FFNN	9562.0	100.0	0.3015962791128703	True	3077.0	True	0 days 00:00:49.968135	1.5482308399755778	119.0	0.9070278184230894	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 1000. A single KR tag may have been replaced at most 1000 times.	2016-12-08 11:00:17.472152	20000000.0				119.0	1000.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3238.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl2000	500.0	latin2	1066.0	True	0.6716697938446703	FFNN	9589.0	100.0	0.2652771914802629	True	3238.0	True	0 days 00:00:51.699183	1.6289022957406394	119.0	0.9173010741474606	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 2000. A single KR tag may have been replaced at most 2000 times.	2016-12-08 11:01:09.684751	20000000.0				119.0	2000.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3260.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl5000	500.0	latin2	1070.0	True	0.6925233648202129	FFNN	9630.0	100.0	0.22622846568918176	True	3260.0	True	0 days 00:00:52.108526	1.6467339101238785	119.0	0.9310488058646768	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 5000. A single KR tag may have been replaced at most 5000 times.	2016-12-08 11:02:03.665108	20000000.0				119.0	5000.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3328.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl10000	500.0	latin2	1072.0	True	0.6930970149253731	FFNN	9648.0	100.0	0.23469176829157776	True	3328.0	True	0 days 00:00:52.781964	1.4130232618815863	119.0	0.9251658374792704	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 10000. A single KR tag may have been replaced at most 10000 times.	2016-12-08 11:02:58.621469	20000000.0				119.0	10000.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3452.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl50000	500.0	latin2	1074.0	True	0.6936685288640596	FFNN	9665.0	100.0	0.20663854005851096	True	3452.0	True	0 days 00:00:54.225140	1.5247139961803868	119.0	0.9338851526125194	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 50000. A single KR tag may have been replaced at most 50000 times.	2016-12-08 11:03:55.715843	20000000.0				119.0	50000.0	1.0	True	False	
10.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7101.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9441666666666668	FFNN	54000.0	30000.0	0.12071846151752053	True	7101.0	True	0 days 00:00:17.137608	0.15717645324394106	2.0	0.9572314814814816	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 11:09:15.198276					2.0			True	False	
50.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7101.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9496666666666668	FFNN	54000.0	30000.0	0.10296585967916028	True	7101.0	True	0 days 00:01:21.224527	0.16014795241256555	2.0	0.9652407407407408	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 11:09:39.625988					2.0			True	False	
100.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7101.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.95375	FFNN	54000.0	30000.0	0.0804342529187324	True	7101.0	True	0 days 00:02:41.640463	0.14585503961518406	2.0	0.9706296296296296	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 11:11:08.114567					2.0			True	False	
200.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7101.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.95725	FFNN	54000.0	30000.0	0.03701320639420603	True	7101.0	True	0 days 00:05:23.234442	0.16777419636483926	2.0	0.9866574074074074	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 11:13:56.855552					2.0			True	False	
1000.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7101.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.9560833333333332	FFNN	54000.0	30000.0	0.011175367075482695	True	7101.0	True	0 days 00:26:52.537586	0.2544432255837201	2.0	0.9959444444444444	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 11:19:27.260195					2.0			True	False	
500.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7101.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.95425	FFNN	54000.0	30000.0	0.011570368354836321	True	7101.0	True	0 days 00:13:28.178950	0.2793880591341488	2.0	0.996074074074074	2.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 12:18:29.378999					2.0			True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2538.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl14	500.0	latin2	899.0	True	0.5595105673632977	FFNN	8087.0	100.0	0.6265978922474822	True	2538.0	True	0 days 00:00:36.595883	2.050177315550466	119.0	0.8199579572742473	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 12:37:28.820174	20000000.0				119.0	14.0	1.0	True	False	
300.0	6.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2538.0		False	/mnt/store/judit/projects/ulm/vitmav45-2016-MorphoDeep/dat/webcorp_kr_clustered.limit_repl14	500.0	latin2	899.0	True	0.5761957731475024	FFNN	8087.0	100.0	0.6519600993935104	True	2538.0	True	0 days 00:00:37.350581	1.8946092338928	119.0	0.8169902312500568	2.0	categorical_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 12:38:06.471721	20000000.0				119.0	14.0	1.0	True	False	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		96.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.7228333333333333	FFNN	54000.0	30000.0	0.5516560162923955	True	96.0	True	0 days 00:00:02.395194	0.5534251948992411	2.0	0.7223333333333334	1.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:29:15.593876	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		185.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.8239166666666666	FFNN	54000.0	30000.0	0.4171799614893066	True	185.0	True	0 days 00:00:03.639336	0.4204356853167216	2.0	0.822462962962963	1.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:29:21.757790	20000000.0				2.0	14.0	1.0	True	True	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		288.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.718	FFNN	54000.0	30000.0	0.5494726770718893	True	288.0	True	0 days 00:00:04.309068	0.5460207963784536	2.0	0.7228703703703704	2.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:29:29.385368	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		1445.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.8526666666666667	FFNN	54000.0	30000.0	0.32667793211120144	True	1445.0	True	0 days 00:00:08.797851	0.33153858649730683	2.0	0.8562592592592593	2.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:29:37.873662	20000000.0				2.0	14.0	1.0	True	True	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		576.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.7236666666666667	FFNN	54000.0	30000.0	0.5477986508740319	True	576.0	True	0 days 00:00:03.517278	0.5474572102228801	2.0	0.7222407407407407	3.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:29:51.712849	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3780.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.861	FFNN	54000.0	30000.0	0.32397694559340123	True	3780.0	True	0 days 00:00:23.125635	0.32377164653937024	2.0	0.8574444444444445	3.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:29:59.967263	20000000.0				2.0	14.0	1.0	True	True	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		960.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.7245	FFNN	54000.0	30000.0	0.5482576686497088	True	960.0	True	0 days 00:00:05.505687	0.5554604653517405	2.0	0.7263703703703703	4.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:30:29.347312	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		7190.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.8536666666666667	FFNN	54000.0	30000.0	0.3261720676411081	True	7190.0	True	0 days 00:00:26.964042	0.3349958297014237	2.0	0.8561851851851852	4.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:30:40.431969	20000000.0				2.0	14.0	1.0	True	True	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		1440.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.7185	FFNN	54000.0	30000.0	0.5484346293078528	True	1440.0	True	0 days 00:00:06.530307	0.5536862916946411	2.0	0.7228148148148148	5.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:31:15.127877	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		11675.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.8546666666666667	FFNN	54000.0	30000.0	0.3267617948684428	True	11675.0	True	0 days 00:00:23.046595	0.3283785500526428	2.0	0.8567962962962963	5.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:31:27.986542	20000000.0				2.0	14.0	1.0	True	True	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2016.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.7313333333333333	FFNN	54000.0	30000.0	0.5494403564929962	True	2016.0	True	0 days 00:00:05.770873	0.5396808098157246	2.0	0.7255	6.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:32:01.040349	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		17235.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.8581666666666666	FFNN	54000.0	30000.0	0.3257358737245754	True	17235.0	True	0 days 00:00:56.346848	0.3272187762459119	2.0	0.857037037037037	6.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:32:13.964673	20000000.0				2.0	14.0	1.0	True	True	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		2688.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.7278333333333333	FFNN	54000.0	30000.0	0.5498895937513422	True	2688.0	True	0 days 00:00:05.319030	0.5448464657465617	2.0	0.726	7.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:33:23.070541	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		23870.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.8555	FFNN	54000.0	30000.0	0.32504039748730484	True	23870.0	True	0 days 00:01:11.127244	0.3352719563245773	2.0	0.857037037037037	7.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:33:37.032981	20000000.0				2.0	14.0	1.0	True	True	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		3456.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.7315	FFNN	54000.0	30000.0	0.5490692693304132	True	3456.0	True	0 days 00:00:09.120506	0.5437747626304626	2.0	0.7255925925925926	8.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:35:04.340937	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		31580.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.8655	FFNN	54000.0	30000.0	0.32707674206075843	True	31580.0	True	0 days 00:01:18.451744	0.32091892389456433	2.0	0.8568333333333333	8.0	binary_crossentropy	(40, 40)	rmsprop	limit freq[kr_tag][replace_to] to 14. A single KR tag may have been replaced at most 14 times.	2016-12-08 20:35:22.712709	20000000.0				2.0	14.0	1.0	True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		6450.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	600.0	True	0.835	FFNN	5400.0	3000.0	0.31883147453820265	True	6450.0	True	0 days 00:00:50.005607	0.3672356977065404	2.0	0.852037037037037	6.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 20:59:21.780554					2.0			True	False	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		6450.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	600.0	True	0.845	FFNN	5400.0	3000.0	0.3138657186207948	True	6450.0	True	0 days 00:00:47.110935	0.35431662182013196	2.0	0.8524074074074074	6.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 21:00:49.307371					2.0			True	False	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		96.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.7183333333333334	FFNN	54000.0	30000.0	0.5486430563485181	True	96.0	True	0 days 00:00:05.358781	0.556629011074702	2.0	0.7228333333333333	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 21:14:52.819370	10000000.0				2.0			True	True	
300.0	1.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		106.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	10000.0	True	0.7183	FFNN	90000.0	50000.0	0.5450203101555506	True	106.0	True	0 days 00:00:05.918488	0.5559888708114624	2.0	0.7286	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 21:15:03.127020	10000000.0				2.0			True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		185.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	6000.0	True	0.8263333333333334	FFNN	54000.0	30000.0	0.4167045243294151	True	185.0	True	0 days 00:00:04.775391	0.4144912387132645	2.0	0.825962962962963	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 21:15:14.474629	10000000.0				2.0			True	True	
300.0	2.0	('sigmoid', 'sigmoid', 'sigmoid')	['accuracy']	0.9		198.0	('NOUN', 'VERB')	False	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	500.0	latin2	10000.0	True	0.8192	FFNN	90000.0	50000.0	0.4155129015604655	True	198.0	True	0 days 00:00:08.838292	0.4212811085820198	2.0	0.8241888888888889	1.0	binary_crossentropy	(40, 40)	rmsprop		2016-12-08 21:15:24.396510	10000000.0				2.0			True	True	
